materiais metálicos	histórico da obtenção e utilização de materiais metálicos. a ligação metálica. estruturas cristalinas. defeitos pontiformes, lineares, planares e volumétricos. projeção estereográfica e rede recíproca. nucleação e crescimento. fusão e solidificação. diagramas de equilíbrio. formação de microestruturas a partir do resfriamento. mecanismos de endurecimento em metais. soluções sólidas. fases intermediárias. encruamento, recuperação, recristalização e crescimento de grãos. ligas ferrosas. ligas não-ferrosas.
materiais nanoestruturados	histórico da evolução dos materiais micro estruturados para os nano estruturados. revisão geral das técnicas de síntese de materiais. síntese de materiais policristalinos e monocristalinos; técnicas de crescimento epitaxiais; técnicas de deposição de filmes finos. fulerenos e nanotubos de carbono: propriedades e aplicações. estruturas nanométricas: nanofios, nanofitas, nanoespiras. técnicas de crescimento de materiais nanoestruturados: top-down e bottom-up. técnicas de observação de nanoestruturas: microscopia eletrônica; microscopia de varredura por sonda (stm, afm); propriedades em escala nanométrica: estrutura eletrônica de sistemas unidimensionais e adimensionais; efeitos quânticos: interações de troca; propriedades vibratórias e térmicas; considerações éticas, avanços e aplicações de materiais nano estruturados.
materiais para energia e ambiente	materiais para conversão de energia e proteção ambiental: avanços científicos e política econômica. a concepção de emissão zero do século xxi. degradação de materiais e ambiente. o ciclo do carbono. mudança de paradigmas em materiais: desafios colocados pelos temas de desenvolvimento sustentável: iso14000 e reciclagem de materiais. energias renováveis: oportunidades para a resolução de alguns grandes desafios pela nanociência e nanotecnologia. princípios de geração e transformação da energia. catálise. células solares: fundamentos, princípios de operação e tecnologias para fabricação.  materiais utilizados em células solares. células a combustível: fundamentos, princípios de operação e tecnologias para fabricação.  materiais utilizados em célula a combustível. turbinas eólicas: fundamentos, princípios de operação e tecnologias para fabricação.  materiais utilizados em turbinas eólicas. motores elétricos: fundamentos, princípios de operação e tecnologias para fabricação. materiais utilizados em motores elétricos. materiais condutores: características, propriedades, aplicações. ligas metálicas. resistências de aquecimento. fusíveis. materiais isolantes: características, propriedades, aplicações. componentes elétricos: resistores, capacitores. materiais magnéticos: características, propriedades, aplicações, ligas. relés eletromagnéticos.
materiais para tecnologia da informação	princípios de armazenamento de informação. primeiras mídias: gravação mecânica, magnética. novas formas de armazenamento de informações. materiais para mídias ópticas, capacitivas, permanentes, voláteis e não voláteis de rápida resposta. princípios de transmissão óptica da informação. tipos de fibras ópticas, amplificadores, moduladores, transmissores e receptores. propriedades ópticas não lineares em fibras ópticas.
materiais poliméricos	introdução geral (definições, história, importância dos materiais poliméricos). tipos de ligações químicas do carbono. estrutura dos materiais poliméricos. classificação. polimerização. massa molar e distribuição de massa molar. configurações da cadeia polimérica (taticidade, isomeria cis/trans, seqüenciamento cabeça/cauda). polímeros em solução. termodinâmica de soluções de polímeros. conformação de cadeias em solução. parâmetros de solubilidade e estado è.  transições térmicas. o estado amorfo. cristalinidade de polímeros. polímeros no estado fundido. técnicas de processamento de materiais poliméricos. elasticidade da borracha. biopolímeros.
matérias primas cerâmicas	histórico da utilização de matérias primas cerâmicas e seu impacto no desenvolvimento tecnológico da humanidade. indústria cerâmica no brasil e no mundo. principais matérias primas: argilo-minerais (silicatos e alumiantos), óxidos (alumínio, magnésio, silício, titânio, zircônio, ferro), não-oxidos (carbetos, nitretos), fundentes para indústria de vidros (feldspatos). método de extração e beneficiamento, composição química, estrutura. aplicações: revestimentos, refratários, abrasivos, embalagens e cerâmicas especiais.
mecânica clássica i	cinemática, dinâmica, leis de newton e equação de movimento de uma partícula; potenciais gravitacionais, linhas de força e superfícies equipotenciais; movimento sob uma força central, teoremas de conservação, dinâmica orbital; dinâmica de um sistema de muitas partículas; movimento em um sistemas de referencia não inerciais.
mecânica clássica ii	princípio variacional e equação de lagrange. exemplos e aplicações da equação de lagrange em problemas de força central; colchetes de poisson, ação em função das coordenadas, variáveis de ângulo e ação, transformações canônicas, teorema de liouville, equações de hamilton, equação de hamilton- jacobi, , invariantes adiabáticos.
mecânica clássica iii	dinâmica de corpos rígidos; pequenas oscilações, osciladores acoplados e modos normais; teoria de perturbação e aplicações; introdução a sistemas não lineares e caos.
mecânica dos fluidos avançada	relações isoentrópicas, compressibilidade, condições de estagnação; onda de choque normal; onda de choque oblíqua; expansão de prandtl-meyer; tubo de laval: difusores, tubeiras e tuneis de vento; escoamento viscoso: definição camada limite, características da camada limite laminar e turbulenta, perfil de velocidade; solução de blasius para a camada limite laminar; espessura de deslocamento da camada limite; coeficiente de arrasto em placa plana.
mecânica dos fluidos i	introducao e conceitos fundamentais; estatica dos fluidos; leis basicas de conservacao na forma integral e diferencial para volume de controle.
mecânica dos fluidos ii	escoamento viscoso incompressível interno e externo; perdas de carga; medidas de pressão e vazão; introdução ao escoamento compressível; noções de máquinas de fluxo.
mecânica dos sólidos i	estatica, geometria do deslocamento de um corpo deformavel. campo de deformacoes. forca e tensao. campo de tensoes. equacoes de equilibrio. equacoes constitutivas. corpos elasticos. lei de hooke. analise de tensoes em estruturas simples. barras e vigas: esforco normal, flexao e torcao. estados planos de tensoes e deformacoes.
mecânica dos sólidos ii	tensão e deformação. transformação de tensão. transformação de deformação. relações de tensão e deformação.  lei de hooke generalizada. equações de equilíbrio. equações de compatibilidade. revisão das formulações fundamentais de tensão, deformação e deflexão em mecânica dos materiais. tópicos avançados de mecânica dos materiais: torção de tubos fechados de paredes finas, flexão de vigas não- simétricas, centro de cisalhamento para seções transversais de vigas de paredes finas, cilindros de paredes espessas, tensões de contato, concentrações de tensão. estabilidade elástica e inelástica de colunas.
